RECS,Line,DTsc_sec,UsedAlt_m,GHead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,Epoch_sec,ALTsp_m,mereni
9483,90,3888,83,127,50.094434,12.390539,1038.00,42676,1334836276,83.12,839.80
9484,90,3889,81,127,50.094269,12.390891,1038.10,42677,1334836277,81.09,866.49
9485,90,3890,79,126,50.094103,12.391246,1038.90,42678,1334836278,79.37,796.74
9486,90,3891,77,126,50.093934,12.391606,1039.80,42679,1334836279,77.07,784.30
9487,90,3892,76,126,50.093766,12.391970,1041.20,42680,1334836280,76.75,736.65
9488,90,3893,76,126,50.093596,12.392341,1043.40,42681,1334836281,76.91,702.48
9489,90,3894,78,125,50.093424,12.392716,1044.60,42682,1334836282,78.12,712.99
9490,90,3895,79,125,50.093253,12.393097,1045.80,42683,1334836283,79.68,645.70
9491,90,3896,83,125,50.093079,12.393484,1047.40,42684,1334836284,83.12,630.73
9492,90,3897,83,125,50.092906,12.393876,1048.50,42685,1334836285,83.70,628.23
9493,90,3898,84,125,50.092733,12.394269,1049.70,42686,1334836286,84.05,605.91
9494,90,3899,81,124,50.092556,12.394667,1050.30,42687,1334836287,81.16,616.73
9495,90,3900,77,124,50.092376,12.395067,1050.80,42688,1334836288,77.73,643.20
9496,90,3901,74,124,50.092196,12.395472,1051.60,42689,1334836289,74.53,659.17
9497,90,3902,72,124,50.092014,12.395877,1052.60,42690,1334836290,72.22,668.54
9498,90,3903,68,124,50.091831,12.396289,1054.30,42691,1334836291,68.95,712.03
9499,90,3904,66,124,50.091647,12.396701,1056.60,42692,1334836292,66.72,791.07
9500,90,3905,65,124,50.091464,12.397117,1058.60,42693,1334836293,65.31,750.51
9501,90,3906,64,124,50.091276,12.397539,1060.90,42694,1334836294,64.92,804.53
9502,90,3907,64,124,50.091087,12.397964,1063.00,42695,1334836295,64.34,826.31
9503,90,3908,61,124,50.090896,12.398392,1064.90,42696,1334836296,61.22,831.22
9504,90,3909,59,124,50.090701,12.398822,1066.70,42697,1334836297,59.89,789.68
9505,90,3910,59,124,50.090506,12.399257,1068.20,42698,1334836298,59.20,722.37
9506,90,3911,58,124,50.090308,12.399696,1069.60,42699,1334836299,58.38,720.40
9507,90,3912,61,124,50.090104,12.400137,1071.50,42700,1334836300,61.22,695.98
9508,90,3913,67,125,50.089898,12.400577,1073.50,42701,1334836301,67.03,658.24
9509,90,3914,73,125,50.089686,12.401016,1076.80,42702,1334836302,73.04,695.64
9510,90,3915,75,125,50.089471,12.401452,1080.10,42703,1334836303,75.82,640.08
9511,90,3916,81,126,50.089252,12.401887,1082.70,42704,1334836304,81.48,699.48
9512,90,3917,86,126,50.089029,12.402316,1085.80,42705,1334836305,86.83,670.18
9513,90,3918,89,127,50.088804,12.402741,1089.20,42706,1334836306,89.44,704.09
9514,90,3919,91,128,50.088574,12.403162,1092.80,42707,1334836307,91.59,707.23
9515,90,3920,91,128,50.088343,12.403579,1096.10,42708,1334836308,91.35,720.38
9516,90,3921,91,129,50.088109,12.403994,1098.80,42709,1334836309,91.35,725.85
9517,90,3922,88,130,50.087876,12.404409,1101.50,42710,1334836310,88.78,721.04
9518,90,3923,85,130,50.087643,12.404827,1104.30,42711,1334836311,85.62,735.66
9519,90,3924,83,130,50.087409,12.405252,1107.30,42712,1334836312,83.70,742.74
9520,90,3925,80,130,50.087183,12.405675,1109.80,42713,1334836313,80.19,747.98
9521,90,3926,76,130,50.086954,12.406104,1112.20,42714,1334836314,76.17,746.36
9522,90,3927,71,130,50.086729,12.406532,1114.40,42715,1334836315,71.56,777.08
9523,90,3928,68,129,50.086504,12.406962,1116.30,42716,1334836316,68.87,728.32
9524,90,3929,67,129,50.086279,12.407384,1117.50,42717,1334836317,67.93,690.35
9525,90,3930,66,129,50.086049,12.407806,1118.70,42718,1334836318,66.80,694.52
9526,90,3931,65,129,50.085824,12.408232,1120.30,42719,1334836319,65.67,667.85
9527,90,3932,64,129,50.085599,12.408654,1119.90,42720,1334836320,64.49,649.56
9528,90,3933,63,129,50.085373,12.409072,1118.90,42721,1334836321,63.60,692.16
9529,90,3934,65,129,50.085148,12.409487,1117.40,42722,1334836322,65.59,669.19
9530,90,3935,70,129,50.084919,12.409897,1116.40,42723,1334836323,70.31,671.69
9531,90,3936,75,129,50.084696,12.410306,1115.60,42724,1334836324,75.50,686.61
9532,90,3937,81,130,50.084474,12.410714,1114.20,42725,1334836325,81.91,667.34
9533,90,3938,85,130,50.084256,12.411120,1112.00,42726,1334836326,85.85,676.59
9534,90,3939,94,130,50.084039,12.411527,1108.80,42727,1334836327,94.48,735.72
9535,90,3940,102,130,50.083823,12.411927,1106.10,42728,1334836328,102.09,801.66
9536,90,3941,107,129,50.083608,12.412322,1103.90,42729,1334836329,107.36,806.41
9537,90,3942,108,129,50.083393,12.412712,1101.00,42730,1334836330,108.92,769.85
9538,90,3943,112,130,50.083181,12.413099,1097.90,42731,1334836331,112.08,791.53
9539,90,3944,113,130,50.082973,12.413487,1094.70,42732,1334836332,113.02,840.21
9540,90,3945,114,130,50.082766,12.413869,1091.70,42733,1334836333,114.58,887.53
9541,90,3946,115,130,50.082559,12.414246,1089.50,42734,1334836334,115.13,826.76
9542,90,3947,115,130,50.082354,12.414621,1087.40,42735,1334836335,115.29,903.56
9543,90,3948,117,130,50.082151,12.414991,1084.80,42736,1334836336,117.51,839.44
9544,90,3949,120,130,50.081949,12.415362,1082.30,42737,1334836337,120.48,852.59
9545,90,3950,123,130,50.081749,12.415721,1079.40,42738,1334836338,123.91,826.18
9546,90,3951,125,130,50.081549,12.416077,1076.30,42739,1334836339,125.63,820.72
9547,90,3952,129,130,50.081351,12.416429,1073.60,42740,1334836340,129.73,877.03
9548,90,3953,133,130,50.081156,12.416777,1071.20,42741,1334836341,133.95,836.31
9549,90,3954,138,131,50.080961,12.417119,1069.30,42742,1334836342,138.36,849.77
9550,90,3955,144,131,50.080769,12.417461,1067.60,42743,1334836343,144.37,847.40
9551,90,3956,148,131,50.080583,12.417794,1065.80,42744,1334836344,148.27,897.06
9552,90,3957,156,131,50.080394,12.418131,1063.10,42745,1334836345,156.98,901.09
9553,90,3958,165,131,50.080213,12.418466,1060.60,42746,1334836346,165.53,1003.00
9554,90,3959,171,130,50.080034,12.418794,1058.90,42747,1334836347,171.62,1021.59
9555,90,3960,173,130,50.079858,12.419119,1057.90,42748,1334836348,173.49,1120.63
9556,90,3961,177,130,50.079686,12.419439,1056.10,42749,1334836349,177.59,1152.76
9557,90,3962,180,130,50.079521,12.419757,1054.20,42750,1334836350,180.13,1234.39
9558,90,3963,181,129,50.079363,12.420079,1052.60,42751,1334836351,181.03,1252.56
9559,90,3964,180,129,50.079209,12.420399,1050.90,42752,1334836352,180.21,1181.02
9560,90,3965,178,128,50.079058,12.420731,1050.10,42753,1334836353,178.41,1360.32
9561,90,3966,175,127,50.078918,12.421029,1048.20,42754,1334836354,175.29,1311.62
9562,90,3967,171,126,50.078783,12.421336,1046.60,42755,1334836355,171.27,1364.85
9563,90,3968,168,126,50.078653,12.421646,1044.50,42756,1334836356,168.30,1332.07
9564,90,3969,165,125,50.078524,12.421952,1041.80,42757,1334836357,165.84,1285.30
9565,90,3970,162,124,50.078396,12.422271,1039.40,42758,1334836358,162.33,1353.12
9566,90,3971,158,123,50.078254,12.422626,1037.90,42759,1334836359,158.74,1439.67
9567,90,3972,154,122,50.078138,12.422899,1032.30,42760,1334836360,154.87,1316.21
9568,90,3973,151,122,50.078011,12.423209,1027.90,42761,1334836361,151.51,1361.50
9569,90,3974,149,122,50.077883,12.423519,1024.00,42762,1334836362,149.21,1310.34
9570,90,3975,145,122,50.077749,12.423832,1020.50,42763,1334836363,145.27,1239.39
9571,90,3976,140,122,50.077616,12.424151,1016.70,42764,1334836364,140.66,1265.66
9572,90,3977,135,122,50.077484,12.424471,1013.10,42765,1334836365,135.43,1288.14
9573,90,3978,131,122,50.077351,12.424794,1008.60,42766,1334836366,131.96,1219.73
9574,90,3979,125,122,50.077214,12.425121,1004.10,42767,1334836367,125.83,1185.43
9575,90,3980,119,122,50.077072,12.425451,1000.90,42768,1334836368,119.89,1195.01
9576,90,3981,114,122,50.076926,12.425784,998.30,42769,1334836369,114.82,1157.17
9577,90,3982,108,123,50.076778,12.426122,996.90,42770,1334836370,108.92,1030.53
9578,90,3983,106,123,50.076623,12.426460,996.60,42771,1334836371,106.11,1085.09
9579,90,3984,99,124,50.076473,12.426774,995.40,42772,1334836372,99.24,1071.06
9580,90,3985,93,124,50.076311,12.427141,996.80,42773,1334836373,93.54,1042.10
9581,90,3986,88,125,50.076153,12.427501,998.00,42774,1334836374,88.54,997.47
9582,90,3987,85,125,50.075991,12.427867,999.40,42775,1334836375,85.50,969.69
9583,90,3988,80,124,50.075828,12.428242,1001.40,42776,1334836376,80.66,1034.35
9584,90,3989,75,124,50.075669,12.428599,1003.00,42777,1334836377,75.66,896.76
9585,90,3990,71,124,50.075518,12.428939,1003.40,42778,1334836378,71.17,877.56
9586,90,3991,68,124,50.075368,12.429266,1004.40,42779,1334836379,68.71,836.37
9587,90,3992,65,124,50.075183,12.429719,1011.30,42780,1334836380,65.47,801.11
9588,90,3993,64,125,50.075011,12.430124,1017.20,42781,1334836381,64.69,785.11
9589,90,3994,63,123,50.074844,12.430529,1024.20,42782,1334836382,63.95,708.72
9590,90,3995,64,123,50.074679,12.430931,1031.70,42783,1334836383,64.77,803.78
9591,90,3996,65,122,50.074516,12.431332,1039.50,42784,1334836384,65.31,805.77
9592,90,3997,66,122,50.074356,12.431734,1047.70,42785,1334836385,66.13,849.17
9593,90,3998,67,122,50.074198,12.432132,1056.60,42786,1334836386,67.97,850.66
9594,90,3999,70,122,50.074041,12.432529,1066.00,42787,1334836387,70.51,886.12
9595,90,4000,71,122,50.073889,12.432927,1075.70,42788,1334836388,71.13,908.69
9596,90,4001,73,121,50.073737,12.433329,1085.90,42789,1334836389,73.20,839.28
9597,90,4002,75,121,50.073584,12.433727,1096.00,42790,1334836390,75.58,902.06
9598,90,4003,79,120,50.073433,12.434122,1105.40,42791,1334836391,79.60,804.94
9599,90,4004,83,120,50.073283,12.434517,1113.60,42792,1334836392,83.39,849.43
9600,90,4005,85,120,50.073131,12.434914,1121.80,42793,1334836393,85.03,773.51
9601,90,4006,88,120,50.072981,12.435316,1129.70,42794,1334836394,88.97,830.59
9602,90,4007,93,120,50.072833,12.435719,1137.40,42795,1334836395,93.62,861.88
9603,90,4008,96,120,50.072684,12.436129,1145.10,42796,1334836396,96.66,827.20
9604,90,4009,98,120,50.072536,12.436539,1153.00,42797,1334836397,98.30,872.92
9605,90,4010,101,119,50.072384,12.436949,1160.90,42798,1334836398,101.78,915.29
9606,90,4011,105,119,50.072233,12.437359,1168.90,42799,1334836399,105.80,885.48
9607,90,4012,108,119,50.072081,12.437769,1177.20,42800,1334836400,108.57,955.36
9608,90,4013,112,119,50.071931,12.438177,1185.70,42801,1334836401,112.20,946.77
9609,90,4014,113,119,50.071778,12.438584,1193.80,42802,1334836402,113.33,960.90
9610,90,4015,116,119,50.071623,12.438989,1202.00,42803,1334836403,116.61,1003.51
9611,90,4016,119,120,50.071466,12.439394,1210.30,42804,1334836404,119.97,1047.71
9612,90,4017,122,120,50.071303,12.439797,1218.90,42805,1334836405,122.86,1033.38
9613,90,4018,124,120,50.071139,12.440199,1227.10,42806,1334836406,124.15,1002.44
9614,90,4019,125,121,50.070973,12.440606,1234.80,42807,1334836407,125.83,1061.05
9615,90,4020,126,121,50.070803,12.441012,1242.60,42808,1334836408,126.72,1028.12
9616,90,4021,127,122,50.070627,12.441416,1250.10,42809,1334836409,127.54,1092.62
9617,90,4022,127,122,50.070451,12.441822,1257.10,42810,1334836410,127.86,1060.46
9618,90,4023,126,123,50.070274,12.442229,1262.70,42811,1334836411,126.53,1147.23
9619,90,4024,124,123,50.070091,12.442636,1268.00,42812,1334836412,124.97,1098.84
9620,90,4025,122,123,50.069906,12.443042,1272.60,42813,1334836413,122.04,1123.75
9621,90,4026,118,124,50.069718,12.443445,1275.80,42814,1334836414,118.84,1007.57
9622,90,4027,116,124,50.069528,12.443851,1278.00,42815,1334836415,116.53,947.82
9623,90,4028,112,125,50.069338,12.444252,1278.80,42816,1334836416,112.59,965.15
9624,90,4029,108,125,50.069143,12.444654,1278.20,42817,1334836417,108.57,1010.22
9625,90,4030,105,126,50.068946,12.445051,1277.10,42818,1334836418,105.96,998.12
9626,90,4031,103,126,50.068751,12.445446,1276.20,42819,1334836419,103.22,931.33
9627,90,4032,101,127,50.068554,12.445839,1274.80,42820,1334836420,101.35,953.30
9628,90,4033,99,127,50.068359,12.446231,1273.40,42821,1334836421,99.20,891.96
9629,90,4034,96,127,50.068166,12.446624,1272.60,42822,1334836422,96.82,850.58
9630,90,4035,94,127,50.067974,12.447017,1272.40,42823,1334836423,94.28,792.57
9631,90,4036,91,127,50.067782,12.447406,1272.50,42824,1334836424,91.82,821.67
9632,90,4037,87,127,50.067594,12.447792,1273.20,42825,1334836425,87.72,676.84
9633,90,4038,83,127,50.067408,12.448179,1274.10,42826,1334836426,83.70,679.34
9634,90,4039,80,127,50.067228,12.448565,1275.70,42827,1334836427,80.19,659.28
9635,90,4040,77,126,50.067064,12.448971,1276.80,42828,1334836428,77.73,620.20
9636,90,4041,76,126,50.066906,12.449372,1277.40,42829,1334836429,76.32,598.54
9637,90,4042,75,124,50.066738,12.449764,1278.00,42830,1334836430,75.19,562.18
9638,90,4043,74,122,50.066554,12.450139,1279.90,42831,1334836431,74.37,569.86
9639,90,4044,73,123,50.066383,12.450524,1281.20,42832,1334836432,73.20,615.80
9640,90,4045,71,125,50.066213,12.450904,1282.10,42833,1334836433,71.87,613.25
9641,90,4046,69,124,50.066043,12.451282,1282.20,42834,1334836434,69.76,605.19
9642,90,4047,67,124,50.065873,12.451666,1282.30,42835,1334836435,67.46,525.59
9643,90,4048,65,124,50.065699,12.452051,1282.70,42836,1334836436,65.82,500.21
9644,90,4049,65,124,50.065522,12.452434,1283.40,42837,1334836437,65.67,509.37
9645,90,4050,64,124,50.065342,12.452816,1284.00,42838,1334836438,64.92,495.01
9646,90,4051,64,125,50.065163,12.453201,1284.40,42839,1334836439,64.92,490.56
9647,90,4052,65,125,50.064983,12.453591,1284.50,42840,1334836440,65.00,525.92
9648,90,4053,64,125,50.064799,12.453979,1284.40,42841,1334836441,64.85,543.29
9649,90,4054,63,125,50.064613,12.454367,1284.00,42842,1334836442,63.83,489.43
9650,90,4055,63,125,50.064421,12.454754,1283.70,42843,1334836443,63.75,501.04
9651,90,4056,65,126,50.064226,12.455141,1283.90,42844,1334836444,65.31,483.91
9652,90,4057,65,126,50.064026,12.455527,1284.20,42845,1334836445,65.67,473.90
9653,90,4058,67,127,50.063826,12.455914,1285.00,42846,1334836446,67.54,533.99
9654,90,4059,67,127,50.063626,12.456302,1286.00,42847,1334836447,67.97,503.40
9655,90,4060,70,128,50.063424,12.456692,1287.10,42848,1334836448,70.23,549.09
9656,90,4061,73,128,50.063223,12.457084,1288.40,42849,1334836449,73.79,533.29
9657,90,4062,77,128,50.063019,12.457477,1289.60,42850,1334836450,77.30,606.76
9658,90,4063,79,128,50.062818,12.457877,1291.10,42851,1334836451,79.60,590.80
9659,90,4064,85,128,50.062621,12.458282,1292.50,42852,1334836452,85.93,568.07
9660,90,4065,93,128,50.062423,12.458691,1294.20,42853,1334836453,93.07,555.69
9661,90,4066,99,127,50.062224,12.459101,1295.60,42854,1334836454,99.79,560.56
9662,90,4067,102,127,50.062028,12.459517,1297.10,42855,1334836455,102.99,551.89
9663,90,4068,102,126,50.061831,12.459939,1298.90,42856,1334836456,102.75,592.60
9664,90,4069,101,126,50.061636,12.460367,1300.40,42857,1334836457,101.70,527.60
9665,90,4070,99,126,50.061436,12.460797,1300.60,42858,1334836458,99.40,522.07
9666,90,4071,96,125,50.061233,12.461230,1299.90,42859,1334836459,96.35,602.47
9667,90,4072,93,125,50.061026,12.461671,1298.10,42860,1334836460,93.66,591.11
9668,90,4073,87,125,50.060818,12.462117,1295.70,42861,1334836461,87.65,614.37
9669,90,4074,80,125,50.060606,12.462576,1292.80,42862,1334836462,80.03,658.66
9670,90,4075,71,125,50.060391,12.463039,1289.20,42863,1334836463,71.99,651.00
9671,90,4076,63,125,50.060172,12.463509,1284.80,42864,1334836464,63.95,727.34
9672,90,4077,59,125,50.059953,12.463987,1280.00,42865,1334836465,59.73,702.27
9673,90,4078,54,125,50.059726,12.464470,1275.40,42866,1334836466,54.58,730.88
9674,90,4079,53,125,50.059494,12.464957,1270.90,42867,1334836467,53.62,647.33
9675,90,4080,57,125,50.059257,12.465444,1266.30,42868,1334836468,57.19,620.02
9676,90,4081,58,126,50.059014,12.465932,1262.50,42869,1334836469,58.83,603.64
9677,90,4082,62,126,50.058764,12.466422,1259.90,42870,1334836470,62.85,563.71
9678,90,4083,67,127,50.058511,12.466914,1257.70,42871,1334836471,67.11,548.77
9679,90,4084,72,127,50.058253,12.467407,1256.10,42872,1334836472,72.07,512.71
9680,90,4085,77,128,50.057993,12.467899,1254.50,42873,1334836473,77.38,524.86
9681,90,4086,79,128,50.057728,12.468387,1253.90,42874,1334836474,79.45,553.16
9682,90,4087,85,129,50.057466,12.468875,1253.20,42875,1334836475,85.85,573.07
9683,90,4088,93,129,50.057204,12.469369,1251.60,42876,1334836476,93.97,518.19
9684,90,4089,101,129,50.056943,12.469864,1250.20,42877,1334836477,101.50,526.54
9685,90,4090,104,129,50.056679,12.470361,1248.80,42878,1334836478,104.47,617.03
9686,90,4091,107,129,50.056414,12.470857,1247.30,42879,1334836479,107.75,594.28
9687,90,4092,111,129,50.056144,12.471357,1246.10,42880,1334836480,111.46,652.28
9688,90,4093,115,129,50.055871,12.471857,1244.30,42881,1334836481,115.05,745.66
9689,90,4094,119,129,50.055599,12.472361,1243.10,42882,1334836482,119.07,782.56
9690,90,4095,120,129,50.055326,12.472869,1242.10,42883,1334836483,120.71,808.79
9691,90,4096,126,129,50.055051,12.473380,1240.30,42884,1334836484,126.96,795.20
9692,90,4097,136,129,50.054774,12.473897,1238.40,42885,1334836485,136.64,902.64
9693,90,4098,148,129,50.054498,12.474409,1236.50,42886,1334836486,148.94,1026.52
9694,90,4099,153,129,50.054217,12.474921,1234.60,42887,1334836487,153.70,979.57
9695,90,4100,164,129,50.053938,12.475431,1233.00,42888,1334836488,164.20,1000.63
9696,90,4101,172,130,50.053657,12.475942,1231.60,42889,1334836489,172.60,1010.54
9697,90,4102,179,130,50.053378,12.476449,1230.00,42890,1334836490,179.31,1001.69
9698,90,4103,184,130,50.053096,12.476959,1229.70,42891,1334836491,184.50,953.11
9699,90,4104,185,130,50.052814,12.477464,1228.90,42892,1334836492,185.71,937.46
9700,90,4105,188,130,50.052538,12.477969,1228.30,42893,1334836493,188.25,977.02
9701,90,4106,189,130,50.052263,12.478457,1226.60,42894,1334836494,189.07,1111.33
9702,90,4107,189,130,50.051986,12.478957,1226.20,42895,1334836495,189.07,1027.49
9703,90,4108,187,130,50.051712,12.479447,1225.40,42896,1334836496,187.59,974.82
9704,90,4109,184,130,50.051441,12.479934,1225.30,42897,1334836497,184.39,1033.94
9705,90,4110,180,130,50.051172,12.480417,1225.80,42898,1334836498,180.13,1035.50
9706,90,4111,175,130,50.050906,12.480899,1226.00,42899,1334836499,175.21,1010.34
9707,90,4112,170,130,50.050644,12.481376,1225.00,42900,1334836500,170.88,964.03
9708,90,4113,167,130,50.050384,12.481844,1223.30,42901,1334836501,167.91,947.94
9709,90,4114,163,130,50.050129,12.482309,1221.30,42902,1334836502,163.46,894.32
9710,90,4115,159,130,50.049877,12.482772,1218.90,42903,1334836503,159.64,838.42
9711,90,4116,154,130,50.049631,12.483231,1216.50,42904,1334836504,154.44,837.93
9712,90,4117,152,130,50.049389,12.483686,1214.00,42905,1334836505,152.14,821.59
9713,90,4118,147,130,50.049149,12.484134,1211.20,42906,1334836506,147.81,762.60
9714,90,4119,144,129,50.048916,12.484582,1208.10,42907,1334836507,144.76,818.79
9715,90,4120,141,129,50.048687,12.485029,1204.60,42908,1334836508,141.72,807.75
9716,90,4121,139,129,50.048463,12.485474,1201.50,42909,1334836509,139.84,784.94
9717,90,4122,137,128,50.048238,12.485915,1199.20,42910,1334836510,137.77,739.84
9718,90,4123,136,128,50.048016,12.486356,1197.00,42911,1334836511,136.25,657.51
9719,90,4124,135,128,50.047799,12.486797,1194.40,42912,1334836512,135.24,774.73
9720,90,4125,135,128,50.047584,12.487247,1192.20,42913,1334836513,135.00,711.22
9721,90,4126,134,127,50.047373,12.487695,1190.10,42914,1334836514,134.69,727.43
9722,90,4127,133,127,50.047158,12.488141,1187.30,42915,1334836515,133.60,780.89
9723,90,4128,133,126,50.046946,12.488589,1184.90,42916,1334836516,133.05,779.34
9724,90,4129,133,126,50.046738,12.489037,1183.20,42917,1334836517,133.36,846.10
9725,90,4130,134,126,50.046533,12.489489,1181.40,42918,1334836518,134.10,832.78
